#chrom	pos	AAAA	AABA	ABAA	ABBA	BAAA	BABA	BBAA	BBBA	Other
32	1991996017	492735	24	4	0	13	3	3	15	7163
32	1992496016	492226	7	9	4	12	3	0	6	7831
32	1992996015	492785	69	38	0	33	2	5	47	7276
32	1993496014	492679	27	26	1	16	1	4	21	7240
32	1993996013	493154	41	9	1	16	2	0	5	6870
32	1994496012	492446	16	17	1	9	1	1	6	7589
32	1994996011	492800	38	26	6	29	5	1	18	7154
32	1995496010	492520	25	6	0	8	3	0	6	7465
32	1995996009	492631	30	6	1	9	0	1	17	7549
32	1996496008	492266	46	26	2	16	4	1	18	7616
32	1996996007	492130	25	6	1	4	0	1	13	7829
32	1997496006	493269	21	15	1	9	0	2	8	6677
32	1997996005	492849	16	22	0	10	0	0	18	7180
32	1998496004	492832	32	11	2	8	1	2	8	7169
32	1998996003	492627	27	11	3	13	0	4	10	7411
32	1999496002	492618	49	30	3	40	3	5	38	7327
32	1999996001	492805	21	23	1	21	1	2	10	7247
32	2000496000	492657	34	32	5	34	2	3	20	7336
32	2000995999	492332	43	8	1	16	1	3	15	7645
32	2001495998	492441	24	18	4	12	6	2	29	7550
32	2001995997	492682	20	9	1	13	1	2	19	7319
32	2002495996	493580	29	13	2	13	1	4	7	6499
32	2002995995	492632	11	11	0	6	0	4	7	7339
32	2003495994	493339	36	12	1	14	0	0	8	6769
32	2003995993	492043	14	27	1	10	6	0	11	7777
32	2004495992	492275	28	21	6	34	3	1	21	7729
32	2004995991	492980	39	13	2	13	3	1	9	7084
32	2005495990	492829	55	25	2	29	4	3	20	7130
32	2005995989	492891	14	4	0	2	0	0	4	7075
32	2006495988	492719	20	6	0	7	2	2	9	7286
32	2006995987	493222	6	2	0	4	0	1	4	6881
32	2007495986	492761	33	21	3	13	3	2	19	7270
32	2007995985	493211	25	10	0	7	0	1	3	6666
32	2008495984	492704	21	27	2	17	1	4	13	7338
32	2008995983	492710	19	18	0	9	0	1	13	7291
32	2009495982	493048	40	24	2	26	2	1	27	6967
32	2009995981	491915	57	30	1	45	3	4	24	8029
32	2010495980	492609	22	17	2	24	5	3	19	7516
32	2010995979	493089	22	6	1	6	0	1	2	6835
32	2011495978	492991	21	16	1	10	5	4	15	6981
32	2011995977	492578	36	23	3	22	1	3	17	7401
32	2012495976	492554	32	30	2	21	2	2	30	7538
32	2012995975	493099	34	11	1	8	1	2	20	6856
32	2013495974	492119	25	17	2	16	1	3	25	7865
32	2013995973	493812	17	13	1	7	1	0	1	6183
32	2014495972	493672	23	4	0	0	0	0	3	6380
32	2014995971	493353	26	11	2	15	0	1	9	6665
32	2015495970	492667	48	41	1	30	6	5	35	7378
32	2015995969	493107	30	4	0	11	1	1	7	6734
32	2016495968	494102	23	3	0	10	0	1	10	6377
32	2016995967	493373	29	6	5	8	0	2	6	6232
32	2017495966	493115	37	12	2	4	0	1	14	6928
32	2017995965	492883	25	9	3	9	1	0	3	7026
32	2018495964	493960	25	1	0	4	1	1	6	6049
32	2018995963	492988	38	19	2	27	4	3	22	6992
32	2019495962	493201	54	22	1	16	3	3	9	6807
32	2019995961	492923	15	13	0	13	0	1	18	7116
32	2020495960	492626	55	46	3	56	6	4	52	7357
32	2020995959	492718	22	12	0	9	4	3	14	7376
32	2021495958	492613	44	47	5	48	3	3	43	7354
32	2021995957	493240	44	45	2	23	3	1	19	6692
32	2022495956	493994	16	9	1	10	0	1	12	6162
32	2022995955	492818	14	5	1	3	6	1	10	7067
32	2023495954	492079	67	39	3	40	2	11	52	7835
32	2023995953	300252	34	55	6	52	1	7	43	10017
33	2024495952	491945	72	44	6	46	4	2	56	8126
33	2024995951	493467	13	2	1	1	0	0	1	6719
33	2025495950	493083	14	14	1	14	1	0	16	6728
33	2025995949	492385	23	14	2	16	9	2	9	7581
33	2026495948	492121	14	9	1	6	0	0	6	7868
33	2026995947	492312	23	17	4	17	2	3	9	7725
33	2027495946	492227	42	16	2	15	4	4	28	7829
33	2027995945	492833	22	39	4	29	3	6	23	7063
33	2028495944	493334	50	46	2	34	3	3	41	6692
33	2028995943	492987	19	9	0	11	3	1	9	6977
33	2029495942	491383	16	13	2	14	1	4	14	8681
33	2029995941	492792	5	7	0	6	0	0	9	7557
33	2030495940	492780	18	9	2	18	3	2	14	6847
33	2030995939	493585	25	10	1	1	0	1	19	6446
33	2031495938	492500	11	8	0	6	6	0	3	7436
33	2031995937	492860	41	23	2	22	1	2	21	7133
33	2032495936	492372	11	2	0	8	0	1	10	7663
33	2032995935	492226	20	23	1	26	1	1	21	7819
33	2033495934	492125	20	19	0	16	1	2	13	7940
33	2033995933	492125	22	32	1	21	2	0	24	7737
33	2034495932	492086	15	1	0	1	0	0	1	7942
33	2034995931	492459	14	12	1	19	3	1	21	7512
33	2035495930	493243	14	3	3	10	0	8	10	6911
33	2035995929	492847	22	7	1	10	2	1	15	7075
33	2036495928	492117	21	19	4	17	4	3	29	7837
33	2036995927	492988	14	1	1	1	0	1	3	6978
33	2037495926	493014	27	19	1	11	0	1	5	7048
33	2037995925	492722	11	4	1	2	2	0	5	7608
33	2038495924	491829	9	7	1	7	0	0	3	8057
33	2038995923	492257	49	21	0	17	2	5	17	7489
33	2039495922	492570	22	14	3	20	1	0	16	7425
33	2039995921	493158	11	11	0	8	1	0	5	7145
33	2040495920	491963	26	17	0	11	3	3	11	7711
33	2040995919	491774	20	11	1	5	0	1	4	8245
33	2041495918	492665	25	14	2	16	0	2	11	7333
33	2041995917	492720	11	3	0	1	0	2	12	7279
33	2042495916	492884	25	5	0	11	8	2	7	7122
33	2042995915	493894	16	0	0	1	0	0	15	6143
33	2043495914	493561	22	13	1	14	0	2	3	6562
33	2043995913	492544	10	2	1	2	2	1	3	7314
33	2044495912	492711	11	8	0	7	1	0	4	7444
33	2044995911	492300	36	7	5	8	0	0	7	7523
33	2045495910	492118	19	9	1	7	0	1	4	7960
33	2045995909	492201	19	5	0	4	1	1	6	7887
33	2046495908	492784	9	5	2	10	0	1	7	7114
33	2046995907	492249	20	4	1	4	0	1	5	7680
33	2047495906	493110	26	6	0	7	4	1	10	6896
33	2047995905	493753	31	15	0	33	0	2	14	6239
33	2048495904	494381	11	22	0	10	0	2	6	5715
33	2048995903	494389	29	16	1	19	4	4	10	5539
33	2049495902	492611	26	23	1	12	3	1	10	7499
33	2049995901	493152	13	11	0	6	0	2	4	6872
33	2050495900	492181	19	5	0	5	0	0	10	7742
33	2050995899	492428	30	4	0	4	1	0	1	7489
33	2051495898	492843	17	9	3	2	0	0	7	7186
33	2051995897	491857	18	5	3	3	1	2	5	8183
33	2052495896	492994	18	13	2	25	0	1	9	7003
33	2052995895	493426	43	13	2	20	4	1	3	6518
33	2053495894	492333	4	2	5	4	0	0	1	7657
33	2053995893	493479	33	16	0	15	0	3	11	6601
33	2054495892	493098	24	7	1	9	0	0	10	6867
33	2054995891	492757	18	10	0	2	2	3	3	7248
33	2055495890	369990	18	9	1	7	0	3	14	7000
34	2055995889	486023	97	85	8	96	12	14	85	13984
34	2056495888	493571	59	26	1	10	1	3	9	6473
34	2056995887	492964	50	54	4	46	2	6	46	7010
34	2057495886	493548	32	12	2	26	3	3	34	6625
34	2057995885	493323	36	35	5	31	3	6	39	6584
34	2058495884	493963	15	16	1	12	0	3	18	5983
34	2058995883	493679	31	23	1	21	3	2	26	6334
34	2059495882	492782	24	16	2	14	0	0	5	7157
34	2059995881	492509	29	22	2	24	5	5	32	7541
34	2060495880	492410	17	15	1	27	1	1	21	7586
34	2060995879	492286	31	55	2	25	5	5	35	7709
34	2061495878	491687	26	25	4	25	1	2	19	8421
34	2061995877	492602	21	14	2	21	3	7	11	7334
34	2062495876	492504	20	12	0	7	1	2	1	7519
34	2062995875	492386	11	1	0	2	0	0	1	7581
34	2063495874	492151	41	28	1	25	1	3	26	7789
34	2063995873	492891	14	3	3	2	1	0	5	7216
34	2064495872	492866	8	14	1	9	1	0	6	7022
34	2064995871	492037	13	3	0	3	0	0	2	7969
34	2065495870	491800	24	9	0	2	5	0	2	8369
34	2065995869	491850	30	13	0	8	2	1	18	7964
34	2066495868	491485	22	10	2	15	2	3	6	8564
34	2066995867	491342	1	1	0	0	0	0	0	8657
34	2067495866	492126	36	17	1	10	4	3	9	7835
34	2067995865	489971	56	26	5	45	4	4	43	10109
34	2068495864	493430	15	15	1	9	1	0	8	6479
34	2068995863	492772	22	3	0	3	0	0	2	7239
34	2069495862	492962	41	41	5	38	6	6	37	7042
34	2069995861	493545	24	2	1	8	0	2	5	6454
34	2070495860	493934	12	14	0	11	0	1	8	6079
34	2070995859	493283	12	4	0	1	1	0	3	6702
34	2071495858	493808	22	7	0	6	1	2	7	6190
34	2071995857	492918	30	20	1	18	1	4	13	7260
34	2072495856	492882	42	11	0	16	1	2	19	6981
34	2072995855	493395	15	12	3	3	0	3	11	6569
34	2073495854	493356	36	25	3	22	1	4	16	6729
34	2073995853	493381	29	6	0	5	0	0	7	6667
34	2074495852	493111	15	6	0	8	0	0	13	6752
34	2074995851	492444	16	5	0	6	0	1	7	7596
34	2075495850	491986	34	23	1	20	3	3	24	7984
34	2075995849	492682	1	6	0	3	1	1	4	7342
34	2076495848	493410	2	2	0	1	0	0	1	6601
34	2076995847	493381	8	5	0	7	1	0	10	6587
34	2077495846	493105	14	6	2	8	2	4	4	6912
34	2077995845	492434	17	2	0	10	3	2	3	7535
34	2078495844	492596	18	13	1	20	1	2	26	7493
34	2078995843	492891	36	16	1	23	1	2	21	7023
34	2079495842	493388	24	5	0	5	0	1	2	6678
34	2079995841	493236	6	0	0	3	0	0	0	6773
34	2080495840	492368	20	10	1	18	0	3	13	7591
34	2080995839	492808	37	21	2	13	4	2	29	7172
34	2081495838	492990	39	4	1	9	1	5	6	7025
34	2081995837	493501	28	24	2	20	3	2	15	6761
34	2082495836	492862	25	4	1	10	1	2	10	6847
34	2082995835	492775	6	16	2	3	0	1	6	7351
34	2083495834	492754	23	14	2	5	0	0	14	7129
34	2083995833	492395	23	14	1	33	3	3	27	7716
34	2084495832	492202	10	10	0	6	0	1	8	7668
34	2084995831	492011	37	9	0	9	0	2	14	7993
34	2085495830	491809	28	15	0	13	3	12	15	8302
34	2085995829	491992	22	14	1	26	1	3	22	7950
34	2086495828	492785	10	4	1	6	0	0	6	7261
34	2086995827	492648	36	27	3	28	1	0	27	7298
34	2087495826	492396	42	41	5	47	3	4	35	7587
34	2087995825	492706	24	11	0	10	0	1	16	7324
34	2088495824	493577	1	6	0	3	1	0	1	7302
34	2088995823	492079	10	0	0	4	0	0	0	7117
34	2089495822	493389	3	19	0	3	0	1	10	6658
34	2089995821	492599	19	2	0	4	0	1	1	7250
34	2090495820	492853	20	16	0	4	0	0	7	7130
34	2090995819	492491	15	5	1	8	2	0	3	7508
34	2091495818	492124	26	12	1	10	0	0	11	7916
34	2091995817	492282	11	7	0	4	1	0	4	7689
34	2092495816	492195	23	6	0	4	0	0	6	7908
34	2092995815	493077	3	0	0	0	0	0	2	6803
34	2093495814	492387	10	9	0	3	1	0	0	7632
34	2093995813	492172	20	17	0	12	1	0	15	7881
34	2094495812	491391	7	1	0	3	0	0	8	8547
34	2094995811	491232	17	8	3	7	3	1	6	8817
34	2095495810	491807	19	2	0	7	1	1	8	8136
34	2095995809	491405	31	16	4	21	0	2	15	8588
34	2096495808	492034	2	11	0	10	3	1	8	8065
34	2096995807	490182	10	1	1	5	1	2	7	9761
34	2097495806	489978	7	3	0	1	1	0	7	10025
34	2097995805	122158	6	2	0	3	0	1	5	2208
35	2098495804	490079	66	25	6	44	8	4	38	10031
35	2098995803	492713	25	5	0	3	2	1	15	7218
35	2099495802	492138	11	10	1	13	1	1	19	7856
35	2099995801	492324	6	9	2	4	1	1	12	7664
35	2100495800	493408	11	3	1	5	0	0	2	6666
35	2100995799	493102	34	12	1	9	0	1	3	6815
35	2101495798	492234	23	4	3	17	0	1	15	7758
35	2101995797	490478	5	5	3	5	0	0	5	9651
35	2102495796	491672	16	6	1	10	2	0	11	8201
35	2102995795	492843	29	9	0	11	0	0	9	7158
35	2103495794	492435	5	0	0	0	0	0	1	7836
35	2103995793	492521	6	1	0	2	0	0	3	7207
35	2104495792	493044	18	0	1	1	1	6	8	7039
35	2104995791	492379	12	5	0	5	2	3	6	7573
35	2105495790	492246	14	4	0	4	1	4	7	7760
35	2105995789	492798	17	5	0	1	0	0	2	7320
35	2106495788	492004	19	14	0	16	1	1	12	7889
35	2106995787	492484	4	7	1	16	3	1	21	7610
35	2107495786	492914	13	7	0	5	0	0	10	7132
35	2107995785	492341	26	15	4	9	2	0	10	7461
35	2108495784	492385	8	3	0	2	0	1	2	7665
35	2108995783	492282	29	9	0	5	0	0	10	7704
35	2109495782	492906	11	7	2	1	3	1	0	7129
35	2109995781	492602	9	9	0	7	2	0	12	7488
35	2110495780	492433	4	8	1	6	0	2	4	7419
35	2110995779	492156	37	27	2	9	6	0	14	7919
35	2111495778	493078	53	7	2	12	2	2	6	6836
35	2111995777	492785	2	2	0	4	4	1	1	7302
35	2112495776	493216	19	8	2	6	0	4	9	6865
35	2112995775	493188	15	6	0	3	0	1	7	6642
35	2113495774	492791	25	11	0	7	1	2	6	7255
35	2113995773	493247	16	4	1	3	0	1	4	6766
35	2114495772	493447	26	5	2	2	1	0	3	6559
35	2114995771	492694	26	10	0	7	1	6	17	7240
35	2115495770	492947	22	14	0	20	2	2	13	7201
35	2115995769	492952	28	10	1	4	0	1	5	6905
35	2116495768	493201	14	3	0	2	0	0	3	6809
35	2116995767	492411	83	44	3	37	5	3	42	7593
35	2117495766	493353	24	22	0	16	4	3	18	6641
35	2117995765	493426	20	0	0	2	1	5	7	6588
35	2118495764	492662	28	9	3	9	0	2	14	7356
35	2118995763	492972	13	7	0	4	0	0	11	7193
35	2119495762	492609	6	0	0	3	0	1	1	7241
35	2119995761	492633	31	19	2	17	0	1	21	7388
35	2120495760	492192	31	12	3	14	3	2	4	7757
35	2120995759	491912	18	6	2	4	2	0	2	8177
35	2121495758	492075	25	14	5	10	2	3	9	7843
35	2121995757	492466	34	30	4	16	1	5	18	7600
35	2122495756	492223	23	1	0	2	0	1	7	7879
35	2122995755	491831	41	11	0	13	4	2	11	7977
35	2123495754	491775	29	16	3	26	2	1	25	8218
35	2123995753	491491	34	17	3	17	2	1	17	8603
35	2124495752	490189	93	103	11	112	20	14	94	9827
35	2124995751	24450	7	6	0	3	1	0	1	347
36	2125495750	492941	34	16	4	22	4	3	28	7112
36	2125995749	493070	25	19	1	21	1	2	6	6903
36	2126495748	493241	14	1	0	7	1	3	9	6934
36	2126995747	493301	12	4	0	7	0	1	5	6586
36	2127495746	493656	7	9	0	4	1	0	2	6352
36	2127995745	493486	27	1	0	5	1	5	5	6616
36	2128495744	492773	28	11	2	3	1	0	11	7041
36	2128995743	493402	9	1	2	3	1	1	6	6985
36	2129495742	493081	20	12	0	11	0	0	12	6550
36	2129995741	492890	13	1	0	3	1	2	13	7183
36	2130495740	493769	35	3	0	4	0	0	2	6396
36	2130995739	493105	3	2	0	5	0	0	0	6676
36	2131495738	492965	23	30	1	17	3	1	37	6993
36	2131995737	493869	23	6	3	11	1	1	8	6155
36	2132495736	493731	11	6	1	1	0	2	2	6254
36	2132995735	493343	22	10	0	9	3	1	9	6661
36	2133495734	492979	22	5	0	3	0	0	1	7033
36	2133995733	493433	31	16	1	18	1	2	15	6559
36	2134495732	493243	19	1	0	1	0	0	2	6895
36	2134995731	493234	15	7	1	10	0	2	6	6681
36	2135495730	492859	44	27	5	37	1	4	24	7118
36	2135995729	493323	40	12	0	10	4	0	7	6745
36	2136495728	492809	27	11	2	17	1	2	21	7103
36	2136995727	493037	19	14	0	18	1	2	13	6974
36	2137495726	493121	21	7	5	11	0	0	13	6877
36	2137995725	492722	10	4	0	6	0	3	3	7323
36	2138495724	492691	11	3	2	3	1	0	7	7321
36	2138995723	492735	21	11	0	8	2	0	12	7198
36	2139495722	494347	46	15	1	17	1	7	25	6218
36	2139995721	493594	19	12	0	11	2	3	27	6050
36	2140495720	493082	39	13	3	23	3	2	18	6694
36	2140995719	493458	32	7	2	10	0	1	12	6525
36	2141495718	495205	34	15	1	16	0	1	17	6333
36	2141995717	490970	28	6	2	10	2	1	5	7544
36	2142495716	493086	21	3	0	7	1	3	7	6871
36	2142995715	491970	6	2	0	1	0	0	0	8021
36	2143495714	493425	3	6	0	4	0	0	2	6608
36	2143995713	493170	26	17	0	9	0	3	12	6970
36	2144495712	493005	10	3	0	1	0	1	1	6864
36	2144995711	493538	0	4	0	5	1	0	6	6464
36	2145495710	493043	18	7	1	9	1	1	10	6935
36	2145995709	493664	12	10	0	6	0	0	2	6348
36	2146495708	493922	20	2	1	5	0	1	5	6106
36	2146995707	493558	26	29	4	25	2	0	19	6540
36	2147495706	493138	7	10	0	12	0	2	6	6854
36	2147995705	493846	22	14	1	17	1	0	17	6201
36	2148495704	493313	8	0	0	7	0	1	4	6576
36	2148995703	492264	7	13	1	11	1	0	2	7734
36	2149495702	492869	6	5	1	4	0	1	8	7395
36	2149995701	492380	10	0	0	3	1	0	4	7349
36	2150495700	493125	16	23	0	11	1	4	8	6824
36	2150995699	493330	12	8	0	2	0	1	10	6719
36	2151495698	492681	11	9	0	3	0	1	5	7310
36	2151995697	492516	15	1	0	6	0	0	1	7536
36	2152495696	492240	21	12	0	2	0	1	11	7694
36	2152995695	491988	9	5	0	3	1	0	1	8031
36	2153495694	492902	7	5	0	3	1	0	4	7105
36	2153995693	491742	15	3	1	4	1	3	1	8223
36	2154495692	492976	4	1	0	0	0	1	0	6979
36	2154995691	493028	10	4	2	8	0	1	5	7077
36	2155495690	492849	29	3	0	3	0	1	5	7076
36	2155995689	307100	9	3	0	3	0	0	2	3697
37	2156495688	485384	47	52	3	49	9	10	37	14659
37	2156995687	494226	5	3	0	0	0	0	1	5749
37	2157495686	494483	23	18	4	19	2	2	11	5514
37	2157995685	493548	11	8	0	9	0	0	3	6489
37	2158495684	492327	11	4	0	8	0	2	8	7724
37	2158995683	493241	10	10	0	14	1	1	10	6830
37	2159495682	492439	47	22	1	20	1	5	12	7414
37	2159995681	492926	23	11	1	8	2	2	12	7195
37	2160495680	493075	19	5	0	2	0	1	4	6806
37	2160995679	492552	20	20	2	29	5	1	29	7641
37	2161495678	491980	23	4	0	4	2	0	6	7805
37	2161995677	492387	30	17	2	12	0	2	19	7610
37	2162495676	492860	6	8	0	5	0	1	9	7545
37	2162995675	492559	18	6	5	4	0	1	10	7227
37	2163495674	492844	23	4	0	4	0	2	6	7056
37	2163995673	493118	0	0	0	1	0	2	0	6937
37	2164495672	492952	39	16	1	16	3	2	19	6911
37	2164995671	493606	2	1	0	3	1	0	10	6386
37	2165495670	493019	8	13	2	13	0	0	10	6977
37	2165995669	492706	7	6	0	6	2	2	6	7315
37	2166495668	493822	16	4	0	5	0	1	4	6293
37	2166995667	493304	33	30	1	13	2	0	18	6687
37	2167495666	493686	23	3	1	7	1	1	10	6339
37	2167995665	493372	16	11	0	25	0	2	12	6703
37	2168495664	493788	12	6	0	4	3	0	3	6148
37	2168995663	492697	4	0	0	0	0	1	2	7218
37	2169495662	492902	8	6	0	3	0	0	5	7149
37	2169995661	493176	12	10	1	7	1	0	8	6781
37	2170495660	493285	17	9	2	15	0	0	10	6655
37	2170995659	492948	28	6	1	5	1	9	11	7200
37	2171495658	493893	18	4	2	7	1	0	7	6464
37	2171995657	492729	25	4	0	7	0	3	8	6739
37	2172495656	492767	6	4	6	1	1	0	1	7340
37	2172995655	492664	35	42	5	42	3	4	46	7401
37	2173495654	492571	21	22	2	15	2	0	12	7406
37	2173995653	493155	11	8	0	6	1	1	10	6781
37	2174495652	492931	46	25	4	19	2	2	25	7061
37	2174995651	492329	18	6	1	11	2	2	5	7643
37	2175495650	492788	11	12	0	8	2	1	9	7241
37	2175995649	492196	23	6	3	8	1	1	7	7750
37	2176495648	493192	16	14	0	10	1	1	10	6818
37	2176995647	493346	37	5	1	15	0	3	10	6659
37	2177495646	493085	17	5	1	4	0	0	2	6887
37	2177995645	492845	0	1	1	0	1	0	2	7244
37	2178495644	492500	16	9	3	15	0	1	3	7434
37	2178995643	492518	10	6	0	10	2	1	7	7490
37	2179495642	492123	20	11	0	13	2	2	10	7884
37	2179995641	492391	16	11	1	4	0	0	12	7709
37	2180495640	492770	5	12	1	12	1	1	13	7328
37	2180995639	491828	8	7	0	7	1	4	5	8124
37	2181495638	492663	19	11	2	8	0	0	11	7149
37	2181995637	493365	5	2	0	4	0	0	5	6704
37	2182495636	492691	22	4	0	5	0	2	0	7337
37	2182995635	492721	12	3	0	1	0	0	4	7177
37	2183495634	492709	11	5	1	2	0	1	8	7290
37	2183995633	492832	22	6	2	6	3	0	10	7336
37	2184495632	492659	12	4	0	9	1	0	4	7300
37	2184995631	492131	21	10	0	12	3	1	10	7740
37	2185495630	493217	16	6	0	6	1	0	5	6844
37	2185995629	492430	13	6	0	5	0	0	9	7566
37	2186495628	491599	18	7	0	5	1	1	7	8355
37	2186995627	395745	30	19	1	12	2	3	12	7097
38	2187495626	492140	64	40	6	46	7	4	35	7935
38	2187995625	492164	24	16	3	17	2	0	11	7801
38	2188495624	492770	18	24	1	8	1	7	12	7202
38	2188995623	492857	11	3	0	2	2	2	8	7310
38	2189495622	492748	16	7	0	7	0	0	1	7175
38	2189995621	492476	30	5	1	4	0	2	19	7425
38	2190495620	493211	31	17	1	23	5	3	30	6924
38	2190995619	492577	24	11	2	9	0	3	17	7319
38	2191495618	492313	14	23	4	33	1	2	20	7684
38	2191995617	492322	18	3	0	2	1	3	5	7677
38	2192495616	492324	32	36	0	31	6	9	32	7653
38	2192995615	493132	16	9	2	6	3	3	10	7129
38	2193495614	491962	31	9	2	13	5	1	15	7834
38	2193995613	492558	16	6	1	0	0	1	7	7405
38	2194495612	492012	24	12	0	16	2	3	18	7973
38	2194995611	491526	25	60	4	35	4	3	34	8492
38	2195495610	492636	10	7	1	5	1	1	7	7494
38	2195995609	492635	20	19	3	27	6	0	23	7544
38	2196495608	491919	18	8	3	25	3	2	22	7957
38	2196995607	492787	26	14	2	9	5	1	12	7053
38	2197495606	492903	19	21	0	23	1	2	13	7594
38	2197995605	491747	34	26	1	14	3	2	22	7809
38	2198495604	493038	8	5	0	2	0	0	7	6893
38	2198995603	492718	10	8	0	8	3	2	10	7317
38	2199495602	493134	13	3	0	2	0	0	2	6983
38	2199995601	492865	21	9	1	6	0	1	3	7167
38	2200495600	492633	24	2	0	11	0	0	11	7201
38	2200995599	492678	12	12	3	8	2	0	6	7328
38	2201495598	492922	12	1	0	12	0	0	6	7043
38	2201995597	492641	48	23	0	27	1	2	12	7516
38	2202495596	492231	22	10	1	15	1	0	4	7698
38	2202995595	492376	27	15	0	9	2	1	16	7510
38	2203495594	492578	10	7	0	9	0	0	3	7475
38	2203995593	492341	11	17	3	15	1	2	16	7745
38	2204495592	492543	17	7	1	15	2	1	10	7397
38	2204995591	492222	6	12	1	6	1	0	4	7747
38	2205495590	492137	21	10	1	8	0	3	10	7835
38	2205995589	492391	26	3	2	8	0	0	1	7666
38	2206495588	492670	13	7	1	12	1	0	16	7294
38	2206995587	492164	23	4	2	1	0	0	8	7808
38	2207495586	491656	27	6	1	3	3	5	4	8360
38	2207995585	492236	13	3	0	3	1	3	6	7741
38	2208495584	492727	19	11	0	7	0	1	5	7503
38	2208995583	492203	7	3	0	2	0	0	3	7582
38	2209495582	491571	6	5	0	3	3	1	1	8495
38	2209995581	491340	34	10	1	7	0	1	8	8612
38	2210495580	491004	31	20	3	14	3	2	4	9004
38	2210995579	407029	3	2	0	1	1	0	2	7367
MT	2211495578	15869	16	8	0	7	2	0	39	837
X	2211995577	491028	5	3	1	4	0	0	7	8979
X	2212495576	489392	9	2	1	2	0	0	4	10703
X	2212995575	489257	10	3	1	3	0	1	1	10702
X	2213495574	489943	13	11	0	7	2	2	7	10022
X	2213995573	490048	27	11	1	15	0	1	12	9933
X	2214495572	490281	13	12	1	9	1	0	5	9724
X	2214995571	491085	1	3	0	0	0	1	2	8911
X	2215495570	491135	29	7	1	4	1	0	7	9026
X	2215995569	490095	3	0	0	2	0	0	0	9736
X	2216495568	491612	20	4	2	6	0	0	5	8393
X	2216995567	492157	17	2	1	5	0	0	0	7838
X	2217495566	493940	23	2	1	3	3	2	13	6074
X	2217995565	492570	22	2	0	4	0	0	8	7559
X	2218495564	493462	11	8	0	7	0	0	11	6409
X	2218995563	494468	11	3	0	1	0	1	3	5610
X	2219495562	494513	32	15	1	23	0	2	22	5404
X	2219995561	495171	25	3	0	1	1	0	9	5040
X	2220495560	494472	10	6	1	7	0	1	3	5315
X	2220995559	493872	29	14	3	7	1	2	20	6388
X	2221495558	493678	21	12	2	5	3	1	10	6066
X	2221995557	494278	7	0	0	2	0	0	2	5887
X	2222495556	495075	12	10	1	10	0	2	15	4964
X	2222995555	494657	15	12	0	12	0	0	6	5182
X	2223495554	494060	21	0	0	0	0	1	0	5904
X	2223995553	494550	14	6	7	6	0	0	9	5470
X	2224495552	494294	9	9	0	5	0	0	8	5671
X	2224995551	494782	16	7	0	11	0	1	13	5388
X	2225495550	494752	8	4	1	6	0	0	5	5129
X	2225995549	494468	6	6	0	6	0	0	1	5648
X	2226495548	495053	19	6	3	8	1	1	13	4937
X	2226995547	494254	12	17	6	9	0	3	5	5619
X	2227495546	494987	14	8	0	14	0	0	10	5395
X	2227995545	494775	7	9	0	15	0	0	3	4832
X	2228495544	494414	66	37	2	25	4	5	34	5678
X	2228995543	494836	15	23	0	25	1	1	25	5139
X	2229495542	494368	23	11	3	16	1	4	17	5628
X	2229995541	495148	41	14	2	20	4	0	15	5121
X	2230495540	494238	21	22	2	17	3	8	7	5419
X	2230995539	494956	22	18	6	22	1	4	18	5034
X	2231495538	494860	11	4	1	1	0	1	13	5309
X	2231995537	495009	16	12	1	5	0	0	8	4876
X	2232495536	494660	26	39	5	33	2	7	24	5335
X	2232995535	494749	21	12	0	6	1	1	9	5212
X	2233495534	494407	37	63	2	54	6	4	38	5615
X	2233995533	494643	23	3	0	6	3	0	5	5459
X	2234495532	494991	17	38	5	19	4	1	25	5093
X	2234995531	494663	25	16	1	11	0	0	12	5320
X	2235495530	494851	7	11	2	17	0	0	23	5049
X	2235995529	494657	9	14	2	30	0	2	16	5356
X	2236495528	494476	10	5	2	4	0	1	2	5419
X	2236995527	494448	31	38	2	26	0	3	26	5631
X	2237495526	494285	21	41	2	24	3	1	19	5823
X	2237995525	494525	11	0	0	1	0	1	2	5336
X	2238495524	494985	12	7	0	11	0	0	5	5025
X	2238995523	494902	9	18	1	10	0	0	15	5120
X	2239495522	494327	25	27	0	26	2	4	24	5691
X	2239995521	494909	5	1	0	2	3	0	3	5075
X	2240495520	493893	55	64	8	63	2	4	22	6054
X	2240995519	494176	47	33	6	26	11	2	19	5789
X	2241495518	494754	27	11	0	20	2	1	16	5246
X	2241995517	494363	11	11	1	18	0	2	4	5681
X	2242495516	494871	30	24	5	15	0	2	9	5402
X	2242995515	494647	23	26	3	18	1	1	24	5071
X	2243495514	493786	27	21	1	35	3	1	19	6388
X	2243995513	493996	41	41	4	28	1	4	19	5802
X	2244495512	494151	6	2	3	4	0	0	8	5866
X	2244995511	494945	13	24	1	21	1	0	16	5056
X	2245495510	494392	4	11	0	2	1	1	2	5614
X	2245995509	494173	4	5	2	10	1	0	2	5796
X	2246495508	494372	16	21	2	29	1	0	7	5712
X	2246995507	494566	20	1	0	1	0	1	7	5355
X	2247495506	494417	27	28	1	22	2	3	15	5822
X	2247995505	494532	32	16	0	25	1	3	17	5342
X	2248495504	494335	20	20	3	8	1	0	13	5548
X	2248995503	494566	25	21	3	11	3	4	15	5440
X	2249495502	493981	29	19	1	7	0	1	7	6059
